commit_id,project_id,sprint_id,developer_id,commit_timestamp,lines_added,lines_deleted,files_changed
C0003150,P004,S0035,D0042,2024-03-03 06:26:54.306160,78,22,1
C0003151,P004,S0035,D0030,2024-03-03 07:40:56.733716,8,9,1
C0003152,P004,S0035,D0019,2024-02-24 01:34:33.433124,11,6,3
C0003153,P004,S0035,D0050,2024-02-27 03:14:45.865403,75,8,1
C0003154,P004,S0035,D0026,2024-03-01 03:56:37.908584,5,31,4
C0003155,P004,S0035,D0006,2024-03-01 10:09:22.352839,37,26,1
C0003156,P004,S0035,D0042,2024-03-01 22:03:59.464532,1,36,2
C0003157,P004,S0035,D0006,2024-03-01 22:39:10.194648,28,32,3
C0003158,P004,S0035,D0004,2024-02-24 08:18:03.952611,42,2,4
C0003159,P004,S0035,D0006,2024-03-06 20:24:08.471077,43,12,6
C0003160,P004,S0035,D0050,2024-02-29 03:14:59.191332,46,28,2
C0003161,P004,S0035,D0030,2024-02-27 22:50:55.601442,34,83,8
C0003162,P004,S0035,D0030,2024-02-25 06:02:46.767168,59,35,2
C0003163,P004,S0035,D0030,2024-03-01 01:27:30.869822,1,22,1
C0003164,P004,S0035,D0006,2024-03-01 00:08:45.427659,43,14,8
C0003165,P004,S0035,D0042,2024-03-07 11:07:50.533244,66,30,1
C0003166,P004,S0035,D0030,2024-02-25 03:28:36.017372,29,50,7
C0003167,P004,S0035,D0026,2024-03-01 22:09:16.427502,36,50,2
C0003168,P004,S0035,D0050,2024-03-04 17:33:30.116435,14,13,4
C0003169,P004,S0035,D0026,2024-03-06 16:51:12.401286,55,12,3
C0003170,P004,S0035,D0026,2024-03-06 09:03:17.115933,82,74,12
C0003171,P004,S0035,D0030,2024-02-25 13:17:11.164439,46,3,1
C0003172,P004,S0035,D0006,2024-03-04 05:21:41.177433,107,18,1
C0003173,P004,S0035,D0019,2024-02-28 19:31:08.832585,35,9,2
C0003174,P004,S0035,D0019,2024-03-04 10:18:14.042414,32,14,6
C0003175,P004,S0035,D0030,2024-02-26 00:51:06.063080,41,3,8
C0003176,P004,S0035,D0006,2024-02-28 08:11:57.320918,44,45,3
C0003177,P004,S0035,D0004,2024-02-26 17:16:16.576155,54,10,2
C0003178,P004,S0035,D0042,2024-03-03 17:10:57.586984,37,51,4
C0003179,P004,S0035,D0006,2024-03-02 01:52:51.176907,224,20,1
C0003180,P004,S0035,D0042,2024-02-26 09:45:55.548657,40,15,6
C0003181,P004,S0035,D0050,2024-03-03 21:11:34.104673,137,6,2
C0003182,P004,S0035,D0050,2024-02-28 16:07:51.316230,46,43,6
C0003183,P004,S0035,D0019,2024-03-01 08:11:42.797526,74,33,1
C0003184,P004,S0035,D0006,2024-03-05 15:52:11.609329,51,35,3
C0003185,P004,S0035,D0019,2024-03-02 02:19:12.910781,26,20,1
C0003186,P004,S0035,D0026,2024-02-25 19:04:03.872086,87,12,1
C0003187,P004,S0035,D0030,2024-03-05 06:02:23.433664,29,22,1
C0003188,P004,S0035,D0030,2024-02-24 17:23:04.107197,28,9,1
C0003189,P004,S0035,D0019,2024-03-05 22:49:58.008723,37,13,5
C0003190,P004,S0035,D0042,2024-02-24 19:06:13.735768,45,16,1
C0003191,P004,S0035,D0006,2024-02-24 00:06:42.742332,107,0,1
C0003192,P004,S0035,D0026,2024-03-04 16:14:54.628590,31,31,3
C0003193,P004,S0035,D0026,2024-03-02 21:45:06.702811,60,18,3
C0003194,P004,S0035,D0042,2024-02-23 10:05:27.738188,22,16,1
C0003195,P004,S0035,D0026,2024-02-28 21:52:38.778538,48,55,1
C0003196,P004,S0035,D0030,2024-03-02 00:43:42.764682,59,18,1
C0003197,P004,S0035,D0019,2024-03-06 18:43:22.741655,123,41,3
C0003198,P004,S0035,D0004,2024-03-07 04:25:39.770580,13,5,7
C0003199,P004,S0035,D0006,2024-03-04 16:30:07.487219,55,4,15
C0003200,P004,S0035,D0006,2024-03-02 06:14:20.830510,36,14,6
C0003201,P004,S0035,D0050,2024-02-27 06:40:53.257560,38,19,4
C0003202,P004,S0035,D0019,2024-02-27 22:37:32.212626,7,8,2
C0003203,P004,S0035,D0030,2024-02-24 22:33:54.360305,13,35,3
C0003204,P004,S0035,D0042,2024-02-25 11:25:42.615016,22,22,6
C0003205,P004,S0035,D0050,2024-03-02 22:44:03.413115,43,22,10
C0003206,P004,S0035,D0004,2024-02-28 09:07:01.401420,85,2,3
C0003207,P004,S0035,D0030,2024-02-27 17:09:02.812392,167,17,3
C0003208,P004,S0035,D0042,2024-02-29 15:19:23.440556,16,28,2
C0003209,P004,S0035,D0050,2024-02-27 06:12:57.756090,94,18,6
C0003210,P004,S0035,D0026,2024-03-05 11:21:22.732861,45,9,7
C0003211,P004,S0035,D0026,2024-02-27 13:42:25.189605,20,6,4
C0003212,P004,S0035,D0030,2024-03-01 06:29:55.860977,14,21,4
C0003213,P004,S0035,D0019,2024-03-03 13:01:50.779564,62,10,1
C0003214,P004,S0035,D0019,2024-03-05 14:15:42.024680,5,40,1
C0003215,P004,S0035,D0006,2024-02-28 03:26:15.484617,24,7,3
C0003216,P004,S0035,D0006,2024-03-04 19:03:21.017824,58,43,7
C0003217,P004,S0035,D0006,2024-02-24 10:16:58.226384,1,7,1
C0003218,P004,S0035,D0042,2024-02-26 08:38:58.650198,77,7,8
C0003219,P004,S0035,D0030,2024-03-03 07:56:16.614294,25,33,3
C0003220,P004,S0035,D0004,2024-02-29 19:49:43.997023,34,25,3
C0003221,P004,S0035,D0006,2024-03-03 20:25:56.284175,55,4,1
C0003222,P004,S0035,D0030,2024-03-05 05:31:56.742004,47,24,1
C0003223,P004,S0035,D0004,2024-03-05 22:18:32.803633,77,10,1
C0003224,P004,S0035,D0019,2024-02-27 01:52:18.047849,31,11,2
C0003225,P004,S0035,D0030,2024-02-23 06:25:04.450734,46,34,1
C0003226,P004,S0035,D0026,2024-03-01 12:40:43.327082,108,25,1
C0003227,P004,S0035,D0030,2024-03-02 09:40:02.081140,78,31,1
C0003228,P004,S0035,D0026,2024-02-25 15:17:19.567164,135,45,2
C0003229,P004,S0035,D0026,2024-03-07 07:45:53.009686,19,8,2
C0003230,P004,S0035,D0050,2024-02-25 14:32:41.871687,21,3,1
C0003231,P004,S0035,D0030,2024-03-05 09:14:32.466473,63,10,2
C0003232,P004,S0035,D0004,2024-03-01 05:08:13.576543,50,27,5
C0003233,P004,S0035,D0026,2024-02-25 15:28:51.614978,52,33,2
C0003234,P004,S0035,D0050,2024-02-25 21:06:37.431892,169,6,3
C0003235,P004,S0035,D0030,2024-03-07 13:31:55.191009,87,4,2
C0003236,P004,S0035,D0019,2024-02-29 21:55:05.471966,24,18,6
C0003237,P004,S0035,D0006,2024-02-25 02:27:59.578380,20,38,1
C0003238,P004,S0035,D0050,2024-03-03 17:29:54.982304,81,10,2
C0003239,P004,S0035,D0042,2024-02-26 18:59:50.538350,30,37,1
C0003240,P004,S0035,D0050,2024-03-01 11:38:23.204572,58,10,1
C0003241,P004,S0035,D0026,2024-03-07 20:18:35.119036,154,49,2
C0003242,P004,S0035,D0006,2024-02-29 04:03:54.356054,109,38,1
C0003243,P004,S0035,D0019,2024-03-07 10:31:22.063279,92,29,3
C0003244,P004,S0035,D0004,2024-02-27 10:49:44.179053,50,25,1
C0003245,P004,S0035,D0050,2024-03-01 11:50:24.578731,88,44,8
C0003246,P004,S0035,D0006,2024-03-05 19:56:26.840172,8,25,1
C0003247,P004,S0035,D0004,2024-02-28 01:47:39.935529,118,56,5
C0003248,P004,S0035,D0019,2024-03-05 23:22:07.665701,2,28,1
C0003249,P004,S0035,D0006,2024-02-25 10:15:20.027395,2,47,2
C0003250,P004,S0035,D0042,2024-03-03 15:55:38.217826,31,48,2
C0003251,P004,S0035,D0004,2024-03-02 05:30:40.079241,14,22,1
C0003252,P004,S0035,D0042,2024-03-03 22:23:08.072973,19,18,3
C0003253,P004,S0035,D0006,2024-02-26 08:23:07.300238,53,11,1
C0003254,P004,S0035,D0026,2024-02-27 21:22:28.472781,56,8,8
C0003255,P004,S0035,D0030,2024-03-01 09:40:29.971196,18,23,3
C0003256,P004,S0035,D0050,2024-03-01 14:32:17.596608,54,5,3
C0003257,P004,S0035,D0026,2024-02-26 05:04:30.885279,45,18,1
C0003258,P004,S0036,D0006,2024-03-18 06:26:46.281925,104,15,1
C0003259,P004,S0036,D0006,2024-03-20 18:48:42.196941,4,24,1
C0003260,P004,S0036,D0004,2024-03-10 13:46:20.288771,27,38,1
C0003261,P004,S0036,D0042,2024-03-09 10:17:32.555198,69,14,3
C0003262,P004,S0036,D0026,2024-03-17 17:48:57.273096,112,62,1
C0003263,P004,S0036,D0006,2024-03-14 03:19:16.647904,11,26,8
C0003264,P004,S0036,D0030,2024-03-15 03:07:42.529849,19,57,1
C0003265,P004,S0036,D0026,2024-03-10 10:56:32.785346,75,6,2
C0003266,P004,S0036,D0030,2024-03-10 14:50:24.928926,17,1,2
C0003267,P004,S0036,D0050,2024-03-09 22:06:08.022850,58,15,2
C0003268,P004,S0036,D0042,2024-03-09 20:43:21.693022,17,29,3
C0003269,P004,S0036,D0042,2024-03-14 08:48:38.179946,38,7,2
C0003270,P004,S0036,D0004,2024-03-18 23:08:27.657906,41,41,2
C0003271,P004,S0036,D0030,2024-03-16 05:37:48.172506,25,7,4
C0003272,P004,S0036,D0004,2024-03-13 10:22:56.103054,56,26,1
C0003273,P004,S0036,D0004,2024-03-14 06:08:15.472604,83,24,6
C0003274,P004,S0036,D0019,2024-03-17 09:24:13.990009,23,1,1
C0003275,P004,S0036,D0030,2024-03-09 17:08:34.831477,27,4,1
C0003276,P004,S0036,D0006,2024-03-16 20:12:15.698299,6,20,6
C0003277,P004,S0036,D0019,2024-03-11 07:07:30.600827,38,14,3
C0003278,P004,S0036,D0019,2024-03-19 10:03:46.094527,6,33,1
C0003279,P004,S0036,D0030,2024-03-20 01:29:35.968795,27,24,1
C0003280,P004,S0036,D0042,2024-03-11 18:11:35.904399,8,30,2
C0003281,P004,S0036,D0050,2024-03-19 15:43:35.041630,32,19,4
C0003282,P004,S0036,D0004,2024-03-16 12:55:51.301622,50,27,3
C0003283,P004,S0036,D0019,2024-03-11 04:08:47.511353,65,18,1
C0003284,P004,S0036,D0004,2024-03-14 04:00:36.393439,62,12,3
C0003285,P004,S0036,D0006,2024-03-19 02:22:05.853143,35,34,2
C0003286,P004,S0036,D0050,2024-03-19 11:18:20.200222,52,24,6
C0003287,P004,S0036,D0050,2024-03-18 09:18:29.140018,100,16,2
C0003288,P004,S0036,D0006,2024-03-18 15:04:47.223043,71,36,1
C0003289,P004,S0036,D0030,2024-03-20 04:04:04.535502,63,27,4
C0003290,P004,S0036,D0030,2024-03-12 13:56:30.279400,15,13,5
C0003291,P004,S0036,D0026,2024-03-20 03:21:21.197753,50,14,13
C0003292,P004,S0036,D0019,2024-03-14 22:37:13.732532,29,7,2
C0003293,P004,S0036,D0006,2024-03-16 06:58:54.316631,86,1,7
C0003294,P004,S0036,D0006,2024-03-14 04:00:39.509991,77,22,1
C0003295,P004,S0036,D0050,2024-03-16 16:40:05.926881,148,16,1
C0003296,P004,S0036,D0030,2024-03-10 14:49:24.271066,41,9,1
C0003297,P004,S0036,D0026,2024-03-14 04:36:45.249785,78,10,10
C0003298,P004,S0036,D0030,2024-03-16 13:18:13.961265,39,46,5
C0003299,P004,S0036,D0004,2024-03-19 08:09:13.076324,23,71,4
C0003300,P004,S0036,D0042,2024-03-10 18:43:57.910767,60,23,1
C0003301,P004,S0036,D0050,2024-03-17 16:59:56.449620,18,18,6
C0003302,P004,S0036,D0050,2024-03-18 16:44:12.410617,58,17,4
C0003303,P004,S0036,D0019,2024-03-15 11:37:22.739084,47,8,1
C0003304,P004,S0036,D0030,2024-03-18 10:11:33.847208,33,10,3
C0003305,P004,S0036,D0006,2024-03-16 02:27:36.344568,26,64,5
C0003306,P004,S0036,D0019,2024-03-16 13:34:23.685347,87,38,3
C0003307,P004,S0036,D0042,2024-03-15 06:34:33.951251,41,23,3
C0003308,P004,S0036,D0004,2024-03-12 11:49:28.166517,28,4,8
C0003309,P004,S0036,D0026,2024-03-10 00:56:33.823546,173,23,5
C0003310,P004,S0036,D0019,2024-03-14 22:39:02.186385,68,9,2
C0003311,P004,S0036,D0004,2024-03-19 19:53:14.952898,42,21,1
C0003312,P004,S0036,D0019,2024-03-20 16:33:46.689222,36,8,9
C0003313,P004,S0036,D0030,2024-03-17 09:16:13.610297,41,15,3
C0003314,P004,S0036,D0004,2024-03-19 14:35:26.112722,17,10,6
C0003315,P004,S0036,D0019,2024-03-09 22:34:18.572113,10,75,1
C0003316,P004,S0036,D0019,2024-03-09 05:30:32.447759,37,21,2
C0003317,P004,S0036,D0042,2024-03-14 12:50:06.539697,32,20,2
C0003318,P004,S0036,D0042,2024-03-09 14:50:59.324765,56,11,5
C0003319,P004,S0036,D0042,2024-03-16 21:34:44.790801,24,17,2
C0003320,P004,S0036,D0030,2024-03-15 12:23:17.490307,126,23,3
C0003321,P004,S0036,D0026,2024-03-12 22:54:59.838654,94,27,2
C0003322,P004,S0036,D0019,2024-03-09 20:53:46.341223,48,11,4
C0003323,P004,S0036,D0019,2024-03-16 14:20:27.803347,67,5,1
C0003324,P004,S0036,D0030,2024-03-21 05:47:41.284808,24,1,1
C0003325,P004,S0036,D0050,2024-03-08 23:37:20.281231,33,5,10
C0003326,P004,S0036,D0026,2024-03-18 07:22:51.186300,67,16,1
C0003327,P004,S0036,D0050,2024-03-19 00:32:35.179855,59,35,1
C0003328,P004,S0036,D0030,2024-03-12 10:35:11.618165,30,3,1
C0003329,P004,S0036,D0004,2024-03-17 01:14:16.261966,89,32,2
C0003330,P004,S0036,D0026,2024-03-09 04:52:35.004438,70,42,3
C0003331,P004,S0036,D0030,2024-03-10 20:48:25.349730,12,4,7
C0003332,P004,S0036,D0030,2024-03-12 00:00:53.238211,84,21,4
C0003333,P004,S0036,D0026,2024-03-20 20:50:47.949688,106,11,4
C0003334,P004,S0036,D0050,2024-03-20 16:50:20.844152,33,32,6
C0003335,P004,S0036,D0042,2024-03-12 19:47:22.741526,83,26,2
C0003336,P004,S0036,D0050,2024-03-12 22:38:39.542551,24,2,1
C0003337,P004,S0036,D0019,2024-03-18 17:53:05.434346,36,28,1
C0003338,P004,S0036,D0030,2024-03-21 10:21:19.206865,34,26,2
C0003339,P004,S0036,D0004,2024-03-15 06:47:12.341851,34,8,3
C0003340,P004,S0036,D0026,2024-03-20 10:58:47.569436,54,17,15
C0003341,P004,S0036,D0026,2024-03-17 17:27:51.240859,26,37,1
C0003342,P004,S0036,D0050,2024-03-20 21:29:09.174832,33,3,2
C0003343,P004,S0036,D0030,2024-03-17 20:48:26.311706,31,16,3
C0003344,P004,S0036,D0042,2024-03-09 03:39:25.726152,96,12,5
C0003345,P004,S0036,D0006,2024-03-08 19:37:19.326337,29,11,2
C0003346,P004,S0036,D0004,2024-03-20 06:27:31.993861,80,19,9
C0003347,P004,S0036,D0042,2024-03-10 19:18:33.778447,13,14,1
C0003348,P004,S0036,D0042,2024-03-17 02:51:49.864767,40,37,14
C0003349,P004,S0036,D0050,2024-03-10 12:55:45.672147,21,22,1
C0003350,P004,S0036,D0030,2024-03-11 08:46:24.312299,45,59,1
C0003351,P004,S0036,D0006,2024-03-11 01:31:35.762397,58,21,2
C0003352,P004,S0036,D0004,2024-03-21 05:36:02.579545,103,25,6
C0003353,P004,S0036,D0006,2024-03-13 23:50:05.537582,55,4,1
C0003354,P004,S0036,D0026,2024-03-15 20:24:10.167403,63,30,3
C0003355,P004,S0036,D0019,2024-03-20 17:14:35.370791,34,16,1
C0003356,P004,S0036,D0050,2024-03-12 19:03:05.592697,17,11,2
C0003357,P004,S0036,D0004,2024-03-09 15:30:57.891268,50,1,8
C0003358,P004,S0036,D0004,2024-03-15 06:02:49.844565,35,31,1
C0003359,P004,S0036,D0006,2024-03-13 15:20:31.969380,113,6,5
C0003360,P004,S0036,D0019,2024-03-13 21:23:57.328768,67,11,7
C0003361,P004,S0036,D0050,2024-03-13 07:47:45.165057,50,14,1
C0003362,P004,S0036,D0030,2024-03-12 22:40:01.256597,15,23,1
C0003363,P004,S0036,D0042,2024-03-19 14:12:25.923852,67,13,1
C0003364,P004,S0036,D0019,2024-03-19 01:05:18.084633,72,0,4
C0003365,P004,S0036,D0030,2024-03-18 13:35:06.252128,22,5,2
C0003366,P004,S0036,D0004,2024-03-12 05:06:33.224728,84,5,3
C0003367,P004,S0036,D0042,2024-03-09 16:46:33.081243,110,11,3
C0003368,P004,S0036,D0019,2024-03-09 17:43:33.688910,36,11,3
C0003369,P004,S0036,D0026,2024-03-13 10:54:37.856408,38,0,1
C0003370,P004,S0036,D0006,2024-03-20 05:08:16.137869,26,7,3
C0003371,P004,S0036,D0042,2024-03-08 10:07:27.811578,84,25,5
C0003372,P004,S0036,D0019,2024-03-10 14:59:23.976262,75,15,1
C0003373,P004,S0036,D0050,2024-03-09 15:13:31.664532,59,13,3
C0003374,P004,S0036,D0030,2024-03-17 19:58:27.738326,20,16,1
C0003375,P004,S0036,D0042,2024-03-15 01:58:18.875634,31,55,2
C0003376,P004,S0036,D0006,2024-03-09 16:30:51.613541,14,8,4
C0003377,P004,S0036,D0004,2024-03-11 13:45:05.371250,22,23,2
C0003378,P004,S0036,D0006,2024-03-21 03:00:03.904863,21,31,1
C0003379,P004,S0036,D0019,2024-03-16 06:10:56.800147,42,31,3
C0003380,P004,S0036,D0042,2024-03-08 23:47:50.324554,28,27,3
C0003381,P004,S0036,D0042,2024-03-19 01:49:12.713050,44,51,3
C0003382,P004,S0036,D0030,2024-03-14 06:58:00.530631,78,41,1
C0003383,P004,S0036,D0019,2024-03-21 04:49:18.850491,95,48,1
C0003384,P004,S0036,D0026,2024-03-17 22:29:41.884206,13,9,2
C0003385,P004,S0036,D0026,2024-03-21 01:43:03.579788,119,5,4
C0003386,P004,S0036,D0042,2024-03-10 08:15:24.347545,78,91,1
C0003387,P004,S0036,D0042,2024-03-18 14:40:06.348647,46,13,2
C0003388,P004,S0036,D0026,2024-03-20 18:52:10.014178,42,42,3
C0003389,P004,S0036,D0050,2024-03-20 09:05:38.581724,47,21,1
C0003390,P004,S0036,D0004,2024-03-15 04:03:46.025425,130,2,5
C0003391,P004,S0036,D0026,2024-03-13 10:18:12.461348,79,2,11
C0003392,P004,S0036,D0030,2024-03-16 20:02:00.011264,65,29,1
C0003393,P004,S0036,D0030,2024-03-12 22:32:48.275388,41,3,4
C0003394,P004,S0036,D0030,2024-03-17 22:18:31.844426,58,19,5
C0003395,P004,S0036,D0042,2024-03-11 01:59:18.366487,40,17,7
C0003396,P004,S0036,D0030,2024-03-09 12:12:32.601553,40,17,1
C0003397,P004,S0037,D0019,2024-03-28 23:03:44.584506,98,10,2
C0003398,P004,S0037,D0004,2024-03-29 22:38:59.136135,51,22,1
C0003399,P004,S0037,D0042,2024-03-28 20:47:55.712422,106,42,1
C0003400,P004,S0037,D0050,2024-03-24 13:23:01.734927,47,3,1
C0003401,P004,S0037,D0050,2024-03-25 09:35:59.537913,83,101,5
C0003402,P004,S0037,D0042,2024-03-27 04:42:31.224262,29,11,3
C0003403,P004,S0037,D0030,2024-03-29 15:22:58.308158,100,35,4
C0003404,P004,S0037,D0030,2024-03-26 04:51:10.551297,137,22,2
C0003405,P004,S0037,D0042,2024-03-25 03:23:21.088111,2,18,3
C0003406,P004,S0037,D0026,2024-04-03 00:28:44.088752,59,6,1
C0003407,P004,S0037,D0006,2024-03-31 05:46:51.646774,112,31,5
C0003408,P004,S0037,D0006,2024-03-27 19:47:46.469782,15,5,1
C0003409,P004,S0037,D0019,2024-03-24 15:59:17.921181,74,23,1
C0003410,P004,S0037,D0004,2024-04-04 13:11:28.865320,25,3,3
C0003411,P004,S0037,D0030,2024-03-24 12:28:40.592004,23,4,6
C0003412,P004,S0037,D0006,2024-03-22 11:38:57.582302,106,49,2
C0003413,P004,S0037,D0030,2024-03-27 07:19:27.150855,106,27,1
C0003414,P004,S0037,D0050,2024-03-27 11:49:42.915574,42,12,1
C0003415,P004,S0037,D0026,2024-03-23 13:46:02.555779,56,33,4
C0003416,P004,S0037,D0004,2024-03-28 17:15:09.814391,43,26,2
C0003417,P004,S0037,D0030,2024-04-03 00:23:49.642459,60,24,2
C0003418,P004,S0037,D0004,2024-03-23 15:26:50.090702,66,44,8
C0003419,P004,S0037,D0030,2024-04-04 00:47:55.493761,60,45,1
C0003420,P004,S0037,D0019,2024-03-28 23:41:48.719725,53,49,2
C0003421,P004,S0037,D0019,2024-03-30 21:23:22.497169,52,11,1
C0003422,P004,S0037,D0050,2024-03-27 14:20:26.791185,28,11,6
C0003423,P004,S0037,D0042,2024-03-30 12:33:07.282576,244,60,1
C0003424,P004,S0037,D0006,2024-03-25 11:57:33.887140,17,5,1
C0003425,P004,S0037,D0050,2024-03-26 14:48:44.007019,63,19,3
C0003426,P004,S0037,D0030,2024-03-24 05:46:34.509248,47,22,1
C0003427,P004,S0037,D0004,2024-03-27 00:53:39.578740,66,53,8
C0003428,P004,S0037,D0004,2024-03-27 14:50:28.729824,34,12,4
C0003429,P004,S0037,D0042,2024-04-02 05:06:35.350899,35,25,2
C0003430,P004,S0037,D0019,2024-03-29 00:23:17.792809,34,9,3
C0003431,P004,S0037,D0030,2024-03-27 16:05:26.797130,42,19,2
C0003432,P004,S0037,D0030,2024-03-29 06:35:16.595148,35,8,1
C0003433,P004,S0037,D0006,2024-03-24 15:59:00.680952,19,11,1
C0003434,P004,S0037,D0004,2024-03-22 01:36:48.948733,45,1,1
C0003435,P004,S0037,D0006,2024-03-26 10:44:17.668398,43,3,1
C0003436,P004,S0037,D0006,2024-03-26 01:24:43.619303,92,54,4
C0003437,P004,S0037,D0019,2024-03-28 10:29:02.764977,7,60,4
C0003438,P004,S0037,D0042,2024-03-29 14:51:55.437603,151,16,7
C0003439,P004,S0037,D0030,2024-03-27 13:35:46.535418,33,24,2
C0003440,P004,S0037,D0042,2024-03-22 19:31:32.426513,20,54,1
C0003441,P004,S0037,D0006,2024-03-29 20:45:07.805100,59,50,2
C0003442,P004,S0037,D0026,2024-03-30 10:25:15.267493,20,10,2
C0003443,P004,S0037,D0006,2024-03-25 22:16:47.896478,4,24,1
C0003444,P004,S0037,D0019,2024-04-02 07:02:13.730850,42,10,1
C0003445,P004,S0037,D0030,2024-04-04 01:54:22.844752,42,24,1
C0003446,P004,S0037,D0042,2024-03-22 14:41:54.595531,60,24,2
C0003447,P004,S0037,D0042,2024-03-27 12:51:59.441941,131,5,1
C0003448,P004,S0037,D0004,2024-04-04 11:19:13.652011,11,10,2
C0003449,P004,S0037,D0019,2024-03-27 15:35:33.008469,44,3,1
C0003450,P004,S0037,D0006,2024-03-28 21:28:18.357863,56,46,4
C0003451,P004,S0037,D0050,2024-03-23 22:25:53.031470,57,14,1
C0003452,P004,S0037,D0042,2024-03-25 21:28:44.282456,52,7,1
C0003453,P004,S0037,D0006,2024-03-28 08:39:34.272585,6,4,1
C0003454,P004,S0037,D0019,2024-03-25 00:36:57.311183,37,27,1
C0003455,P004,S0038,D0050,2024-04-12 06:20:04.745790,15,7,1
C0003456,P004,S0038,D0026,2024-04-07 05:18:02.361952,19,37,4
C0003457,P004,S0038,D0026,2024-04-18 06:54:15.946535,148,39,4
C0003458,P004,S0038,D0050,2024-04-14 12:01:18.398023,49,15,1
C0003459,P004,S0038,D0026,2024-04-07 02:32:36.923189,47,13,2
C0003460,P004,S0038,D0004,2024-04-09 12:05:21.216939,21,39,2
C0003461,P004,S0038,D0004,2024-04-13 01:38:02.534957,28,5,1
C0003462,P004,S0038,D0004,2024-04-09 11:28:46.527211,16,18,6
C0003463,P004,S0038,D0006,2024-04-11 08:24:17.601749,57,15,1
C0003464,P004,S0038,D0050,2024-04-11 05:16:21.300611,123,5,4
C0003465,P004,S0038,D0019,2024-04-07 10:48:59.699171,7,1,2
C0003466,P004,S0038,D0026,2024-04-05 19:28:26.244459,110,11,1
C0003467,P004,S0038,D0019,2024-04-18 13:16:35.111923,25,27,3
C0003468,P004,S0038,D0026,2024-04-07 11:53:10.572671,150,21,1
C0003469,P004,S0038,D0042,2024-04-16 18:05:24.001496,28,15,2
C0003470,P004,S0038,D0019,2024-04-10 07:17:31.895534,34,13,4
C0003471,P004,S0038,D0050,2024-04-16 01:51:14.920948,31,17,1
C0003472,P004,S0038,D0004,2024-04-07 01:16:31.250279,49,17,5
C0003473,P004,S0038,D0019,2024-04-15 02:25:24.382141,30,50,5
C0003474,P004,S0038,D0030,2024-04-13 06:34:57.229915,11,36,3
C0003475,P004,S0038,D0030,2024-04-14 09:33:15.088105,61,13,1
C0003476,P004,S0038,D0030,2024-04-07 00:51:34.639279,111,15,2
C0003477,P004,S0038,D0030,2024-04-15 18:42:48.747210,37,20,4
C0003478,P004,S0038,D0030,2024-04-17 01:29:05.796273,17,9,2
C0003479,P004,S0038,D0050,2024-04-13 03:06:02.326102,54,37,4
C0003480,P004,S0038,D0026,2024-04-08 21:45:59.463015,9,7,4
C0003481,P004,S0038,D0050,2024-04-13 23:08:35.087344,56,30,4
C0003482,P004,S0038,D0026,2024-04-17 09:13:58.540412,36,23,3
C0003483,P004,S0038,D0006,2024-04-08 07:25:53.822860,67,108,9
C0003484,P004,S0038,D0006,2024-04-05 18:11:12.809076,55,76,1
C0003485,P004,S0038,D0006,2024-04-09 02:25:51.854860,38,5,5
C0003486,P004,S0038,D0026,2024-04-08 01:46:40.582742,39,19,1
C0003487,P004,S0038,D0050,2024-04-07 22:30:19.519780,41,21,1
C0003488,P004,S0038,D0019,2024-04-16 05:29:58.774378,35,34,3
C0003489,P004,S0038,D0019,2024-04-09 20:33:17.502181,115,5,1
C0003490,P004,S0038,D0006,2024-04-16 15:27:56.739036,91,36,2
C0003491,P004,S0038,D0026,2024-04-16 02:51:49.225226,35,24,4
C0003492,P004,S0038,D0030,2024-04-17 03:14:41.809632,20,37,3
C0003493,P004,S0038,D0004,2024-04-14 06:27:07.278527,33,4,3
C0003494,P004,S0038,D0026,2024-04-16 15:40:34.421491,25,21,1
C0003495,P004,S0038,D0006,2024-04-15 00:39:44.220653,14,44,2
C0003496,P004,S0038,D0042,2024-04-05 15:18:51.027990,32,10,3
C0003497,P004,S0038,D0006,2024-04-11 14:49:00.849842,31,32,1
C0003498,P004,S0038,D0026,2024-04-16 11:26:01.759897,38,9,1
C0003499,P004,S0038,D0042,2024-04-15 00:32:57.900544,26,9,1
C0003500,P004,S0038,D0030,2024-04-09 10:46:22.492253,28,13,2
C0003501,P004,S0038,D0006,2024-04-11 03:19:12.187732,87,30,4
C0003502,P004,S0038,D0004,2024-04-08 20:24:37.675240,21,13,2
C0003503,P004,S0038,D0004,2024-04-16 08:29:06.825443,35,5,4
C0003504,P004,S0038,D0042,2024-04-13 15:31:38.461661,22,16,5
C0003505,P004,S0038,D0004,2024-04-10 03:55:10.526817,11,11,1
C0003506,P004,S0038,D0030,2024-04-14 05:05:54.500030,36,19,4
C0003507,P004,S0038,D0004,2024-04-05 20:11:19.092357,114,18,1
C0003508,P004,S0038,D0050,2024-04-08 01:37:15.299175,6,17,2
C0003509,P004,S0038,D0004,2024-04-11 11:52:39.037902,48,35,1
C0003510,P004,S0038,D0006,2024-04-08 19:02:03.432889,35,6,3
C0003511,P004,S0038,D0006,2024-04-14 00:48:35.758175,31,51,1
C0003512,P004,S0038,D0026,2024-04-11 10:48:29.587473,9,9,5
C0003513,P004,S0038,D0006,2024-04-14 11:13:12.352409,47,33,2
C0003514,P004,S0038,D0006,2024-04-16 23:16:54.737915,48,12,1
C0003515,P004,S0038,D0019,2024-04-10 17:53:09.639359,25,16,2
C0003516,P004,S0038,D0050,2024-04-10 06:06:15.871343,14,22,1
