issue_id,project_id,sprint_id,team_id,assignee_id,issue_type,priority,severity,status,created_date,resolved_date,resolution_time_hours,reopened,escaped_defect,cycle_time_days
I000952,P004,S0036,T006,D0042,Bug,Low,Minor,Done,2024-03-20 03:17:16.792384,2024-03-21 01:05:16.792384,21.8,0,0,0.9083333333333333
I000953,P004,S0036,T006,D0042,Bug,Medium,Blocker,Done,2024-03-15 00:09:43.318182,2024-03-16 06:27:43.318182,30.3,0,0,1.2625
I000954,P004,S0036,T006,D0006,Story,High,,Done,2024-03-09 11:42:16.945262,2024-03-10 17:12:16.945262,29.5,0,0,1.2291666666666667
I000955,P004,S0036,T006,D0006,Task,Low,,Done,2024-03-20 06:13:20.861074,2024-03-20 22:19:20.861074,16.1,0,0,0.6708333333333333
I000956,P004,S0036,T006,D0004,Task,Low,,In Progress,2024-03-16 19:30:11.572455,,,0,0,
I000957,P004,S0036,T006,D0019,Story,Medium,,Done,2024-03-08 16:18:28.167405,2024-03-12 21:00:28.167405,100.7,0,0,4.195833333333334
I000958,P004,S0036,T006,D0004,Story,Medium,,Won't Fix,2024-03-10 14:03:15.160740,2024-03-12 01:27:15.160740,35.4,0,0,1.475
I000959,P004,S0036,T006,D0019,Task,Low,,Done,2024-03-09 05:34:03.946666,2024-03-09 15:16:03.946666,9.7,0,0,0.4041666666666667
I000960,P004,S0036,T006,D0006,Bug,Low,Blocker,Done,2024-03-14 19:20:41.918220,2024-03-15 12:56:41.918220,17.6,0,0,0.7333333333333333
I000961,P004,S0036,T006,D0019,Bug,Medium,Minor,Done,2024-03-16 19:19:07.807084,2024-03-17 03:07:07.807084,7.8,0,0,0.325
I000962,P004,S0036,T006,D0050,Sub-task,Low,,Done,2024-03-13 06:44:58.984601,2024-03-14 04:44:58.984601,22.0,0,0,0.9166666666666666
I000963,P004,S0036,T006,D0006,Bug,Low,Major,Done,2024-03-08 04:56:29.321285,2024-03-11 10:50:29.321285,77.9,0,0,3.245833333333333
I000964,P004,S0037,T006,D0004,Task,Critical,,Done,2024-04-01 10:56:35.053592,2024-04-01 17:08:35.053592,6.2,0,0,0.25833333333333336
I000965,P004,S0037,T006,D0030,Story,Low,,Done,2024-03-29 15:52:17.303605,2024-03-30 08:28:17.303605,16.6,0,0,0.6916666666666667
I000966,P004,S0037,T006,D0042,Story,Low,,Done,2024-03-23 10:38:34.425540,2024-03-23 16:32:34.425540,5.9,0,0,0.24583333333333332
I000967,P004,S0037,T006,D0030,Bug,High,Major,Done,2024-03-22 07:37:16.274919,2024-03-22 18:31:16.274919,10.9,0,0,0.45416666666666666
I000968,P004,S0037,T006,D0050,Bug,Medium,Critical,Won't Fix,2024-04-01 10:32:16.373412,2024-04-01 20:02:16.373412,9.5,0,0,0.3958333333333333
I000969,P004,S0037,T006,D0050,Story,High,,In Progress,2024-03-23 02:42:25.417731,,,0,0,
I000970,P004,S0037,T006,D0042,Task,Low,,Done,2024-03-30 13:01:15.880034,2024-04-02 11:19:15.880034,70.3,0,0,2.9291666666666667
I000971,P004,S0037,T006,D0050,Story,Low,,Done,2024-04-02 12:20:20.389289,2024-04-02 18:26:20.389289,6.1,0,0,0.25416666666666665
I000972,P004,S0037,T006,D0026,Bug,Medium,Minor,Reopened,2024-03-24 22:26:17.085700,2024-03-26 05:26:17.085700,31.0,1,0,1.2916666666666667
I000973,P004,S0037,T006,D0030,Story,Critical,,Done,2024-03-31 00:16:52.957820,2024-03-31 14:28:52.957820,14.2,0,0,0.5916666666666667
I000974,P004,S0037,T006,D0042,Task,High,,Done,2024-04-03 10:18:48.424244,2024-04-03 16:30:48.424244,6.2,0,0,0.25833333333333336
I000975,P004,S0037,T006,D0019,Task,Low,,Done,2024-03-22 12:34:58.836893,2024-03-24 11:46:58.836893,47.2,0,0,1.9666666666666666
I000976,P004,S0037,T006,D0050,Task,High,,Done,2024-03-30 00:20:08.858427,2024-03-30 13:02:08.858427,12.7,0,0,0.5291666666666667
I000977,P004,S0037,T006,D0042,Story,Low,,Done,2024-03-31 01:13:15.917051,2024-04-02 00:07:15.917051,46.9,0,0,1.9541666666666666
I000978,P004,S0037,T006,D0019,Bug,Medium,Major,Done,2024-03-29 06:17:24.608768,2024-03-29 23:05:24.608768,16.8,0,0,0.7
I000979,P004,S0037,T006,D0050,Bug,Medium,Major,Done,2024-03-24 03:03:02.477036,2024-03-24 09:33:02.477036,6.5,1,0,0.2708333333333333
I000980,P004,S0037,T006,D0004,Task,High,,Done,2024-03-23 06:35:38.575505,2024-03-24 04:05:38.575505,21.5,0,0,0.8958333333333334
I000981,P004,S0037,T006,D0026,Bug,Low,Minor,Done,2024-03-28 21:37:40.867313,2024-03-30 01:25:40.867313,27.8,0,0,1.1583333333333334
I000982,P004,S0037,T006,D0006,Bug,Medium,Major,In Progress,2024-03-30 11:03:01.581569,,,0,0,
I000983,P004,S0037,T006,D0006,Story,Low,,Done,2024-03-24 22:46:23.433332,2024-03-26 02:16:23.433332,27.5,0,0,1.1458333333333333
I000984,P004,S0037,T006,D0030,Bug,Medium,Minor,Done,2024-04-01 18:51:23.861674,2024-04-04 16:03:23.861674,69.2,0,0,2.8833333333333333
I000985,P004,S0037,T006,D0050,Bug,Critical,Major,Done,2024-04-01 05:54:21.074034,2024-04-01 21:24:21.074034,15.5,0,0,0.6458333333333334
I000986,P004,S0037,T006,D0030,Story,Low,,In Progress,2024-04-02 01:11:46.064647,,,0,0,
I000987,P004,S0037,T006,D0026,Bug,Medium,Minor,Done,2024-03-27 19:55:38.608093,2024-03-29 13:31:38.608093,41.6,0,0,1.7333333333333334
I000988,P004,S0037,T006,D0006,Task,Low,,In Progress,2024-03-24 03:47:16.847305,,,0,0,
I000989,P004,S0037,T006,D0026,Bug,Low,Minor,Done,2024-03-23 12:27:58.223896,2024-03-24 03:45:58.223896,15.3,0,0,0.6375
I000990,P004,S0037,T006,D0004,Bug,Medium,Minor,Done,2024-03-30 07:54:05.724414,2024-03-30 23:06:05.724414,15.2,0,0,0.6333333333333333
I000991,P004,S0037,T006,D0019,Bug,Medium,Minor,Reopened,2024-04-03 19:18:24.791484,2024-04-04 03:12:24.791484,7.9,1,0,0.32916666666666666
I000992,P004,S0037,T006,D0004,Story,Critical,,Done,2024-03-23 20:10:57.869014,2024-03-24 00:58:57.869014,4.8,0,0,0.2
I000993,P004,S0037,T006,D0050,Bug,High,Major,Done,2024-03-31 20:46:23.956478,2024-04-01 18:10:23.956478,21.4,0,0,0.8916666666666667
I000994,P004,S0037,T006,D0042,Bug,Low,Minor,In Progress,2024-03-24 05:23:02.303754,,,0,0,
I000995,P004,S0037,T006,D0030,Story,Low,,Done,2024-03-27 10:53:17.798328,2024-03-29 11:23:17.798328,48.5,0,0,2.0208333333333335
I000996,P004,S0037,T006,D0026,Bug,Medium,Minor,Reopened,2024-03-24 08:32:24.106587,2024-03-25 00:50:24.106587,16.3,1,0,0.6791666666666667
I000997,P004,S0037,T006,D0042,Bug,Medium,Minor,Done,2024-03-22 06:56:56.421532,2024-03-23 08:38:56.421532,25.7,0,0,1.0708333333333333
I000998,P004,S0038,T006,D0050,Task,Low,,In Progress,2024-04-12 18:00:32.374273,,,0,0,
I000999,P004,S0038,T006,D0026,Task,Low,,Reopened,2024-04-08 06:41:13.738105,2024-04-10 00:05:13.738105,41.4,1,0,1.725
I001000,P004,S0038,T006,D0004,Story,Low,,Done,2024-04-11 08:36:35.344423,2024-04-13 06:12:35.344423,45.6,0,0,1.9
I001001,P004,S0038,T006,D0019,Story,Medium,,Done,2024-04-13 02:02:14.277986,2024-04-14 22:44:14.277986,44.7,0,0,1.8625
I001002,P004,S0038,T006,D0026,Story,High,,Done,2024-04-12 00:53:47.901850,2024-04-12 07:59:47.901850,7.1,0,0,0.29583333333333334
I001003,P004,S0038,T006,D0026,Task,High,,Done,2024-04-06 15:48:13.889887,2024-04-07 02:24:13.889887,10.6,0,0,0.44166666666666665
I001004,P004,S0038,T006,D0042,Story,High,,Done,2024-04-09 20:34:44.012886,2024-04-10 03:52:44.012886,7.3,0,0,0.30416666666666664
I001005,P004,S0038,T006,D0026,Bug,Low,Blocker,Done,2024-04-12 07:39:36.137770,2024-04-13 08:15:36.137770,24.6,0,0,1.025
I001006,P004,S0038,T006,D0004,Task,Medium,,Done,2024-04-16 11:08:19.312282,2024-04-16 19:26:19.312282,8.3,0,0,0.3458333333333333
I001007,P004,S0038,T006,D0026,Sub-task,Medium,,Done,2024-04-07 06:30:32.690589,2024-04-07 16:12:32.690589,9.7,0,0,0.4041666666666667
I001008,P004,S0038,T006,D0030,Bug,Low,Minor,Done,2024-04-14 23:44:50.547079,2024-04-15 23:32:50.547079,23.8,0,0,0.9916666666666667
I001009,P004,S0038,T006,D0030,Story,Low,,Done,2024-04-06 21:15:00.766548,2024-04-08 11:45:00.766548,38.5,0,0,1.6041666666666667
I001010,P004,S0038,T006,D0050,Task,Medium,,Done,2024-04-11 21:14:56.732766,2024-04-12 23:20:56.732766,26.1,0,0,1.0875
I001011,P004,S0038,T006,D0019,Task,High,,In Progress,2024-04-16 10:22:18.702881,,,0,0,
I001012,P004,S0038,T006,D0050,Bug,Medium,Critical,Reopened,2024-04-10 10:27:25.412888,2024-04-11 03:39:25.412888,17.2,1,0,0.7166666666666667
I001013,P004,S0038,T006,D0006,Story,Low,,Won't Fix,2024-04-15 23:29:26.583971,2024-04-16 21:17:26.583971,21.8,0,0,0.9083333333333333
I001014,P004,S0038,T006,D0042,Bug,Medium,Minor,Done,2024-04-16 05:02:54.578145,2024-04-17 22:14:54.578145,41.2,1,0,1.7166666666666666
I001015,P004,S0038,T006,D0006,Task,Medium,,Reopened,2024-04-17 07:28:35.640412,2024-04-17 14:52:35.640412,7.4,1,0,0.30833333333333335
I001016,P004,S0039,T006,D0026,Story,Low,,Done,2024-04-22 10:41:27.220055,2024-04-22 12:29:27.220055,1.8,0,0,0.075
I001017,P004,S0039,T006,D0006,Story,Medium,,Done,2024-04-28 23:36:20.262372,2024-05-01 13:18:20.262372,61.7,0,0,2.5708333333333333
I001018,P004,S0039,T006,D0042,Story,Medium,,Done,2024-04-25 23:35:48.582026,2024-04-26 13:53:48.582026,14.3,0,0,0.5958333333333333
I001019,P004,S0039,T006,D0019,Bug,High,Critical,Done,2024-05-01 11:50:18.715051,2024-05-01 22:26:18.715051,10.6,0,1,0.44166666666666665
I001020,P004,S0039,T006,D0030,Sub-task,Low,,Done,2024-04-25 11:15:59.979620,2024-04-26 01:03:59.979620,13.8,0,0,0.575
I001021,P004,S0039,T006,D0006,Sub-task,Critical,,Done,2024-05-01 20:00:39.275666,2024-05-02 02:42:39.275666,6.7,0,0,0.2791666666666667
I001022,P004,S0039,T006,D0026,Story,Low,,In Progress,2024-04-20 03:07:30.514570,,,0,0,
I001023,P004,S0039,T006,D0004,Bug,Low,Minor,Reopened,2024-04-23 21:22:29.427413,2024-04-24 15:40:29.427413,18.3,1,0,0.7625
I001024,P004,S0039,T006,D0050,Sub-task,High,,In Progress,2024-04-23 04:46:09.713314,,,0,0,
I001025,P004,S0039,T006,D0030,Task,Low,,In Progress,2024-04-27 06:57:47.842290,,,0,0,
I001026,P004,S0039,T006,D0026,Task,High,,Reopened,2024-04-19 19:55:34.710537,2024-04-21 04:07:34.710537,32.2,1,0,1.3416666666666666
I001027,P004,S0039,T006,D0030,Task,Medium,,Done,2024-04-21 19:00:01.025105,2024-04-23 14:12:01.025105,43.2,0,0,1.8
I001028,P004,S0039,T006,D0019,Bug,High,Major,Done,2024-05-01 16:57:23.806826,2024-05-02 05:57:23.806826,13.0,0,0,0.5416666666666666
I001029,P004,S0039,T006,D0026,Story,Medium,,Done,2024-04-19 16:49:37.077047,2024-04-19 20:01:37.077047,3.2,0,0,0.13333333333333333
I001030,P004,S0039,T006,D0026,Task,Medium,,In Progress,2024-05-01 02:38:53.785545,,,0,0,
I001031,P004,S0039,T006,D0050,Sub-task,High,,Done,2024-04-21 23:54:51.801313,2024-04-23 02:30:51.801313,26.6,0,0,1.1083333333333334
I001032,P004,S0039,T006,D0030,Bug,Medium,Major,Done,2024-04-30 16:22:31.244268,2024-05-01 20:58:31.244268,28.6,0,0,1.1916666666666667
I001033,P004,S0039,T006,D0006,Task,Medium,,In Progress,2024-04-19 11:33:36.799317,,,0,0,
I001034,P004,S0039,T006,D0006,Bug,Low,Critical,Done,2024-04-23 13:35:17.072421,2024-04-24 07:47:17.072421,18.2,0,1,0.7583333333333333
I001035,P004,S0039,T006,D0042,Task,Low,,Done,2024-04-27 16:28:20.519511,2024-04-30 02:40:20.519511,58.2,0,0,2.425
I001036,P004,S0039,T006,D0030,Story,Medium,,Done,2024-04-23 04:55:41.453878,2024-04-24 01:55:41.453878,21.0,0,0,0.875
I001037,P004,S0039,T006,D0026,Task,Low,,In Progress,2024-04-25 06:00:19.024099,,,0,0,
I001038,P004,S0039,T006,D0042,Story,High,,In Progress,2024-04-19 12:38:19.903048,,,0,0,
I001039,P004,S0039,T006,D0019,Story,Low,,Done,2024-04-20 02:58:15.869964,2024-04-21 01:40:15.869964,22.7,0,0,0.9458333333333333
I001040,P004,S0039,T006,D0030,Bug,Medium,Minor,Done,2024-05-01 14:01:21.143651,2024-05-02 01:01:21.143651,11.0,0,0,0.4583333333333333
I001041,P004,S0039,T006,D0042,Bug,Medium,Major,Done,2024-04-25 15:35:57.453365,2024-04-26 20:11:57.453365,28.6,0,0,1.1916666666666667
I001042,P004,S0039,T006,D0030,Task,Medium,,Done,2024-04-22 21:16:18.088179,2024-04-23 15:16:18.088179,18.0,0,0,0.75
I001043,P004,S0039,T006,D0042,Sub-task,Medium,,Reopened,2024-04-24 16:58:37.646839,2024-04-25 14:22:37.646839,21.4,1,0,0.8916666666666667
I001044,P004,S0039,T006,D0042,Story,Low,,Done,2024-04-30 23:07:29.924639,2024-05-02 07:25:29.924639,32.3,0,0,1.3458333333333334
I001045,P004,S0039,T006,D0042,Story,Medium,,Done,2024-04-29 14:56:09.115789,2024-04-30 11:44:09.115789,20.8,0,0,0.8666666666666667
I001046,P004,S0039,T006,D0026,Task,High,,In Progress,2024-04-21 14:39:30.852196,,,0,0,
I001047,P004,S0040,T006,D0006,Bug,Critical,Minor,Done,2024-05-04 05:36:13.967302,2024-05-04 12:00:13.967302,6.4,0,0,0.26666666666666666
I001048,P004,S0040,T006,D0042,Sub-task,High,,Done,2024-05-10 02:29:00.081083,2024-05-10 15:59:00.081083,13.5,0,0,0.5625
I001049,P004,S0040,T006,D0004,Task,Critical,,Done,2024-05-09 10:04:48.966958,2024-05-09 15:22:48.966958,5.3,0,0,0.22083333333333333
I001050,P004,S0040,T006,D0030,Bug,Critical,Major,Done,2024-05-07 05:25:04.745058,2024-05-07 11:55:04.745058,6.5,0,0,0.2708333333333333
I001051,P004,S0040,T006,D0042,Story,Medium,,In Progress,2024-05-15 19:45:40.225560,,,0,0,
I001052,P004,S0040,T006,D0019,Task,Low,,Reopened,2024-05-13 19:10:30.564558,2024-05-17 01:22:30.564558,78.2,1,0,3.2583333333333333
I001053,P004,S0040,T006,D0042,Story,High,,Done,2024-05-05 01:08:24.615599,2024-05-06 00:44:24.615599,23.6,0,0,0.9833333333333333
I001054,P004,S0040,T006,D0006,Task,Medium,,Done,2024-05-04 09:47:10.605202,2024-05-06 21:35:10.605202,59.8,0,0,2.4916666666666667
I001055,P004,S0040,T006,D0050,Story,Low,,Done,2024-05-14 14:46:58.044185,2024-05-15 09:10:58.044185,18.4,0,0,0.7666666666666667
I001056,P004,S0040,T006,D0030,Sub-task,Low,,In Progress,2024-05-07 02:05:17.278127,,,0,0,
I001057,P004,S0040,T006,D0006,Bug,Medium,Minor,Done,2024-05-13 17:07:02.931712,2024-05-15 06:01:02.931712,36.9,0,0,1.5375
I001058,P004,S0040,T006,D0030,Story,Low,,In Progress,2024-05-07 10:21:19.803001,,,0,0,
I001059,P004,S0040,T006,D0019,Story,Medium,,Done,2024-05-10 16:40:38.259043,2024-05-12 00:22:38.259043,31.7,0,0,1.3208333333333333
I001060,P004,S0040,T006,D0026,Story,Medium,,In Progress,2024-05-10 21:36:18.874410,,,0,0,
I001061,P004,S0040,T006,D0006,Task,Medium,,In Progress,2024-05-07 07:50:21.583178,,,0,0,
I001062,P004,S0040,T006,D0004,Story,Low,,Done,2024-05-12 01:18:36.868481,2024-05-13 21:18:36.868481,44.0,0,0,1.8333333333333333
I001063,P004,S0040,T006,D0030,Story,Medium,,Done,2024-05-10 06:19:24.910967,2024-05-11 00:55:24.910967,18.6,0,0,0.775
I001064,P004,S0040,T006,D0004,Bug,Critical,Minor,Done,2024-05-15 02:45:59.657660,2024-05-15 12:33:59.657660,9.8,0,0,0.4083333333333333
I001065,P004,S0040,T006,D0004,Story,Low,,Reopened,2024-05-04 12:55:35.326610,2024-05-06 18:43:35.326610,53.8,1,0,2.2416666666666667
I001066,P004,S0040,T006,D0026,Bug,Low,Minor,Reopened,2024-05-03 23:09:54.072400,2024-05-05 06:57:54.072400,31.8,1,0,1.325
I001067,P004,S0040,T006,D0006,Bug,High,Major,Done,2024-05-13 12:05:07.062178,2024-05-13 23:41:07.062178,11.6,1,0,0.48333333333333334
I001068,P004,S0040,T006,D0006,Story,High,,In Progress,2024-05-08 21:43:56.877602,,,0,0,
I001069,P004,S0040,T006,D0004,Sub-task,Low,,Done,2024-05-08 14:04:40.608430,2024-05-10 03:16:40.608430,37.2,0,0,1.55
I001070,P004,S0040,T006,D0004,Bug,Medium,Major,Done,2024-05-15 09:22:29.564769,2024-05-17 12:28:29.564769,51.1,0,0,2.129166666666667
I001071,P004,S0040,T006,D0050,Story,Critical,,Done,2024-05-12 05:52:20.674621,2024-05-12 15:52:20.674621,10.0,0,0,0.4166666666666667
I001072,P004,S0040,T006,D0004,Task,High,,Done,2024-05-08 02:32:00.080297,2024-05-08 22:14:00.080297,19.7,0,0,0.8208333333333333
I001073,P004,S0040,T006,D0026,Task,Low,,In Progress,2024-05-09 16:31:56.655169,,,0,0,
I001074,P004,S0040,T006,D0006,Task,High,,Done,2024-05-05 15:48:19.273220,2024-05-05 23:30:19.273220,7.7,0,0,0.32083333333333336
I001075,P005,S0041,T007,D0031,Story,High,,Done,2024-01-01 03:00:30.088069,2024-01-02 02:12:30.088069,23.2,0,0,0.9666666666666667
I001076,P005,S0041,T007,D0031,Bug,Medium,Major,Done,2023-12-30 16:07:28.676850,2024-01-01 02:43:28.676850,34.6,0,0,1.4416666666666667
I001077,P005,S0041,T007,D0055,Task,Medium,,Reopened,2023-12-26 01:19:29.313236,2023-12-26 23:13:29.313236,21.9,1,0,0.9125
I001078,P005,S0041,T007,D0023,Task,Low,,Done,2024-01-02 07:49:47.673431,2024-01-03 13:25:47.673431,29.6,0,0,1.2333333333333334
I001079,P005,S0041,T007,D0003,Bug,Medium,Major,Done,2023-12-29 05:27:53.713328,2023-12-31 00:21:53.713328,42.9,0,0,1.7875
I001080,P005,S0041,T007,D0003,Task,High,,Reopened,2023-12-31 14:31:03.838386,2024-01-03 06:55:03.838386,64.4,1,0,2.683333333333333
I001081,P005,S0041,T007,D0031,Bug,High,Major,Done,2023-12-27 11:47:23.380345,2023-12-28 09:59:23.380345,22.2,0,0,0.925
I001082,P005,S0041,T007,D0003,Story,Medium,,In Progress,2023-12-24 09:47:05.314081,,,0,0,
I001083,P005,S0041,T007,D0003,Bug,High,Critical,Done,2023-12-26 09:49:49.585531,2023-12-28 00:19:49.585531,38.5,0,0,1.6041666666666667
I001084,P005,S0041,T007,D0003,Task,Medium,,In Progress,2024-01-04 19:36:07.337799,,,0,0,
I001085,P005,S0041,T007,D0055,Sub-task,High,,Done,2024-01-04 02:25:54.913658,2024-01-04 13:49:54.913658,11.4,0,0,0.475
I001086,P005,S0041,T007,D0023,Bug,High,Major,Done,2023-12-31 19:37:27.110895,2024-01-01 04:49:27.110895,9.2,0,1,0.38333333333333336
I001087,P005,S0041,T007,D0055,Story,Medium,,In Progress,2023-12-25 11:33:03.326640,,,0,0,
I001088,P005,S0041,T007,D0031,Bug,Critical,Critical,In Progress,2023-12-30 02:34:38.484666,,,0,0,
I001089,P005,S0041,T007,D0023,Story,Low,,Reopened,2023-12-30 13:44:34.005586,2024-01-02 12:44:34.005586,71.0,1,0,2.9583333333333335
I001090,P005,S0041,T007,D0055,Story,Low,,Done,2024-01-02 02:39:18.735636,2024-01-03 08:39:18.735636,30.0,0,0,1.25
I001091,P005,S0041,T007,D0055,Story,High,,Done,2023-12-24 01:10:31.874519,2023-12-25 18:52:31.874519,41.7,0,0,1.7375
I001092,P005,S0041,T007,D0023,Story,Medium,,In Progress,2023-12-29 02:28:05.426063,,,0,0,
I001093,P005,S0041,T007,D0031,Sub-task,Medium,,Done,2024-01-04 13:46:27.832150,2024-01-07 07:52:27.832150,66.1,0,0,2.754166666666667
I001094,P005,S0041,T007,D0018,Bug,Low,Critical,Done,2023-12-26 00:04:02.048493,2023-12-26 19:46:02.048493,19.7,0,0,0.8208333333333333
I001095,P005,S0041,T007,D0055,Task,Medium,,Done,2024-01-02 03:37:40.811111,2024-01-04 02:31:40.811111,46.9,0,0,1.9541666666666666
I001096,P005,S0041,T007,D0055,Story,High,,Reopened,2023-12-29 05:22:26.334967,2023-12-29 23:10:26.334967,17.8,1,0,0.7416666666666667
I001097,P005,S0041,T007,D0023,Task,Low,,Done,2023-12-27 03:33:54.425909,2023-12-29 07:09:54.425909,51.6,0,0,2.15
I001098,P005,S0041,T007,D0055,Task,Medium,,Done,2024-01-03 12:56:41.459852,2024-01-04 04:26:41.459852,15.5,0,0,0.6458333333333334
I001099,P005,S0041,T007,D0003,Sub-task,Low,,Done,2023-12-26 20:31:16.111882,2023-12-30 01:49:16.111882,77.3,0,0,3.220833333333333
I001100,P005,S0041,T007,D0031,Sub-task,Medium,,Reopened,2023-12-27 14:41:40.102242,2023-12-29 10:59:40.102242,44.3,1,0,1.8458333333333334
I001101,P005,S0041,T007,D0018,Sub-task,High,,In Progress,2023-12-25 03:29:43.762863,,,0,0,
I001102,P005,S0041,T007,D0003,Story,High,,Done,2024-01-05 14:20:23.061863,2024-01-06 20:02:23.061863,29.7,0,0,1.2375
I001103,P005,S0041,T007,D0018,Story,Low,,Done,2023-12-31 00:50:32.663182,2023-12-31 21:02:32.663182,20.2,0,0,0.8416666666666667
I001104,P005,S0042,T007,D0003,Task,Medium,,In Progress,2024-01-10 11:50:04.666399,,,0,0,
I001105,P005,S0042,T007,D0018,Story,Medium,,In Progress,2024-01-08 07:10:43.484308,,,0,0,
I001106,P005,S0042,T007,D0023,Story,Medium,,Done,2024-01-19 20:37:33.237688,2024-01-22 05:37:33.237688,57.0,0,0,2.375
I001107,P005,S0042,T007,D0055,Bug,Low,Critical,Done,2024-01-16 01:03:05.151323,2024-01-17 04:21:05.151323,27.3,0,0,1.1375
I001108,P005,S0042,T007,D0003,Story,Medium,,Reopened,2024-01-11 11:16:56.336049,2024-01-14 08:40:56.336049,69.4,1,0,2.8916666666666666
I001109,P005,S0042,T007,D0023,Task,Low,,In Progress,2024-01-19 23:30:26.729943,,,0,0,
I001110,P005,S0042,T007,D0003,Bug,High,Minor,In Progress,2024-01-08 00:24:41.525125,,,0,0,
I001111,P005,S0042,T007,D0018,Bug,Low,Major,Done,2024-01-16 05:18:02.544186,2024-01-18 10:36:02.544186,53.3,0,0,2.220833333333333
I001112,P005,S0042,T007,D0003,Bug,High,Minor,Done,2024-01-10 04:58:00.444288,2024-01-11 07:22:00.444288,26.4,0,0,1.1
I001113,P005,S0042,T007,D0003,Bug,Critical,Major,Done,2024-01-14 23:46:04.904922,2024-01-15 16:58:04.904922,17.2,0,0,0.7166666666666667
I001114,P005,S0042,T007,D0023,Task,Medium,,Done,2024-01-07 02:31:47.126743,2024-01-09 06:55:47.126743,52.4,0,0,2.183333333333333
I001115,P005,S0042,T007,D0055,Task,Low,,Done,2024-01-14 06:41:11.931645,2024-01-14 23:29:11.931645,16.8,0,0,0.7
I001116,P005,S0042,T007,D0055,Bug,Medium,Minor,Done,2024-01-16 02:56:04.753783,2024-01-16 19:38:04.753783,16.7,0,0,0.6958333333333333
I001117,P005,S0042,T007,D0003,Story,Low,,Done,2024-01-13 20:37:07.789921,2024-01-16 12:01:07.789921,63.4,0,0,2.6416666666666666
I001118,P005,S0042,T007,D0031,Sub-task,Low,,Done,2024-01-19 23:33:45.462226,2024-01-21 12:27:45.462226,36.9,0,0,1.5375
I001119,P005,S0042,T007,D0055,Task,High,,Done,2024-01-09 10:55:38.993772,2024-01-09 17:49:38.993772,6.9,0,0,0.2875
I001120,P005,S0042,T007,D0031,Task,Low,,Done,2024-01-08 22:23:09.023544,2024-01-11 22:53:09.023544,72.5,0,0,3.0208333333333335
I001121,P005,S0042,T007,D0055,Bug,Medium,Major,Done,2024-01-08 18:01:52.708913,2024-01-10 04:19:52.708913,34.3,0,0,1.4291666666666667
I001122,P005,S0042,T007,D0031,Bug,Medium,Critical,In Progress,2024-01-15 14:54:07.641982,,,1,0,
I001123,P005,S0042,T007,D0055,Story,Low,,Done,2024-01-16 07:15:20.167660,2024-01-16 22:27:20.167660,15.2,0,0,0.6333333333333333
I001124,P005,S0042,T007,D0023,Task,High,,In Progress,2024-01-09 16:34:47.015530,,,0,0,
I001125,P005,S0042,T007,D0031,Bug,Medium,Major,Done,2024-01-15 17:21:02.101942,2024-01-16 11:21:02.101942,18.0,0,0,0.75
I001126,P005,S0042,T007,D0055,Story,Low,,In Progress,2024-01-11 12:43:30.462414,,,0,0,
I001127,P005,S0042,T007,D0031,Story,Low,,Reopened,2024-01-07 23:07:18.947214,2024-01-13 23:07:18.947214,144.0,1,0,6.0
I001128,P005,S0043,T007,D0031,Sub-task,Low,,Done,2024-01-21 07:55:52.513594,2024-01-22 03:43:52.513594,19.8,0,0,0.825
I001129,P005,S0043,T007,D0018,Story,Medium,,Done,2024-01-21 23:40:19.027423,2024-01-24 00:28:19.027423,48.8,0,0,2.033333333333333
I001130,P005,S0043,T007,D0023,Story,Medium,,Reopened,2024-01-25 04:34:10.556117,2024-01-28 00:16:10.556117,67.7,1,0,2.8208333333333333
I001131,P005,S0043,T007,D0023,Bug,Medium,Major,Won't Fix,2024-02-02 17:25:33.779529,2024-02-03 10:55:33.779529,17.5,0,0,0.7291666666666666
I001132,P005,S0043,T007,D0023,Story,Medium,,Done,2024-01-29 05:53:01.839786,2024-01-29 15:41:01.839786,9.8,0,0,0.4083333333333333
I001133,P005,S0043,T007,D0023,Bug,Low,Minor,In Progress,2024-01-31 05:24:05.834318,,,0,0,
I001134,P005,S0043,T007,D0018,Task,Medium,,Done,2024-01-29 09:19:35.974779,2024-01-29 13:19:35.974779,4.0,0,0,0.16666666666666666
I001135,P005,S0043,T007,D0031,Task,Medium,,Done,2024-01-31 19:49:37.452573,2024-02-02 01:49:37.452573,30.0,0,0,1.25
I001136,P005,S0043,T007,D0003,Bug,Medium,Critical,Reopened,2024-01-27 08:45:04.788100,2024-01-28 02:15:04.788100,17.5,1,0,0.7291666666666666
