pull_request_id,project_id,sprint_id,author_id,reviewer_id,opened_date,closed_date,review_time_hours,pr_size_lines,status,is_merged
PR000773,P004,S0040,D0004,D0006,2024-05-12 11:59:20.002050,2024-05-12 16:29:20.002050,4.5,102,Merged,1
PR000774,P004,S0040,D0042,D0004,2024-05-13 05:33:54.332564,2024-05-14 10:27:54.332564,28.9,255,Merged,1
PR000775,P004,S0040,D0050,D0004,2024-05-09 11:47:29.725609,2024-05-09 15:11:29.725609,3.4,21,Merged,1
PR000776,P004,S0040,D0026,D0030,2024-05-05 10:30:58.484519,2024-05-06 03:36:58.484519,17.1,80,Merged,1
PR000777,P004,S0040,D0050,D0030,2024-05-13 09:13:35.463645,2024-05-15 10:19:35.463645,49.1,62,Merged,1
PR000778,P004,S0040,D0042,D0019,2024-05-05 01:02:29.515623,2024-05-06 08:08:29.515623,31.1,93,Merged,1
PR000779,P004,S0040,D0026,D0019,2024-05-09 02:03:48.109286,2024-05-09 21:51:48.109286,19.8,26,Closed,0
PR000780,P004,S0040,D0042,D0030,2024-05-08 06:20:02.246378,2024-05-08 14:20:02.246378,8.0,61,Merged,1
PR000781,P004,S0040,D0026,D0004,2024-05-08 08:13:44.239883,2024-05-08 13:49:44.239883,5.6,63,Merged,1
PR000782,P004,S0040,D0030,D0019,2024-05-12 15:41:21.021630,2024-05-13 13:47:21.021630,22.1,160,Merged,1
PR000783,P004,S0040,D0004,D0030,2024-05-03 14:48:01.648896,2024-05-03 18:00:01.648896,3.2,167,Merged,1
PR000784,P005,S0041,D0031,D0018,2024-01-04 22:28:28.525521,2024-01-05 02:22:28.525521,3.9,258,Closed,0
PR000785,P005,S0041,D0055,D0023,2023-12-27 20:08:50.751449,2023-12-28 12:50:50.751449,16.7,85,Merged,1
PR000786,P005,S0041,D0018,D0055,2023-12-28 08:12:59.944104,2023-12-28 14:42:59.944104,6.5,155,Merged,1
PR000787,P005,S0041,D0023,D0003,2023-12-30 02:13:22.115768,2023-12-30 04:37:22.115768,2.4,42,Merged,1
PR000788,P005,S0041,D0031,D0023,2023-12-26 23:34:25.992120,2023-12-27 15:04:25.992120,15.5,131,Merged,1
PR000789,P005,S0041,D0031,D0018,2023-12-25 19:50:21.226780,2023-12-26 05:26:21.226780,9.6,39,Closed,0
PR000790,P005,S0041,D0031,D0023,2023-12-27 16:16:21.694091,2023-12-28 18:28:21.694091,26.2,7,Merged,1
PR000791,P005,S0041,D0023,D0003,2024-01-03 16:14:44.845368,2024-01-04 10:14:44.845368,18.0,102,Merged,1
PR000792,P005,S0041,D0018,D0031,2024-01-01 03:11:22.838222,2024-01-02 19:29:22.838222,40.3,290,Merged,1
PR000793,P005,S0041,D0023,D0003,2023-12-28 03:49:39.693753,,,160,Open,0
PR000794,P005,S0041,D0018,D0031,2024-01-03 09:41:43.467180,2024-01-03 20:35:43.467180,10.9,130,Merged,1
PR000795,P005,S0041,D0018,D0055,2023-12-31 10:54:49.274287,2024-01-01 21:54:49.274287,35.0,192,Merged,1
PR000796,P005,S0041,D0055,D0003,2024-01-01 01:21:34.867286,,,75,Open,0
PR000797,P005,S0041,D0018,D0003,2023-12-26 01:35:08.970637,2023-12-26 04:59:08.970637,3.4,129,Merged,1
PR000798,P005,S0041,D0003,D0055,2023-12-24 21:34:04.131240,2023-12-25 05:10:04.131240,7.6,131,Closed,0
PR000799,P005,S0041,D0018,D0003,2023-12-30 06:36:58.782265,2023-12-31 17:06:58.782265,34.5,188,Merged,1
PR000800,P005,S0041,D0031,D0023,2023-12-29 05:35:38.121714,,,84,Open,0
PR000801,P005,S0041,D0018,D0023,2024-01-04 15:10:35.868235,2024-01-06 08:10:35.868235,41.0,93,Merged,1
PR000802,P005,S0041,D0003,D0018,2024-01-03 18:30:34.981257,2024-01-05 07:54:34.981257,37.4,75,Merged,1
PR000803,P005,S0041,D0023,D0031,2023-12-30 01:36:26.728359,2023-12-30 18:30:26.728359,16.9,23,Closed,0
PR000804,P005,S0041,D0031,D0023,2023-12-31 08:48:56.012142,2024-01-01 05:24:56.012142,20.6,84,Merged,1
PR000805,P005,S0041,D0031,D0003,2023-12-26 07:09:03.718842,2023-12-27 10:33:03.718842,27.4,116,Closed,0
PR000806,P005,S0042,D0031,D0023,2024-01-10 23:55:02.010536,2024-01-11 01:13:02.010536,1.3,20,Merged,1
PR000807,P005,S0042,D0018,D0003,2024-01-08 10:20:00.559327,2024-01-10 03:38:00.559327,41.3,127,Merged,1
PR000808,P005,S0042,D0031,D0023,2024-01-11 10:56:06.536702,2024-01-12 13:08:06.536702,26.2,164,Closed,0
PR000809,P005,S0042,D0023,D0055,2024-01-18 06:11:40.086085,2024-01-19 07:05:40.086085,24.9,284,Merged,1
PR000810,P005,S0042,D0018,D0003,2024-01-18 19:49:38.914837,2024-01-19 06:01:38.914837,10.2,59,Merged,1
PR000811,P005,S0042,D0031,D0018,2024-01-18 22:00:09.473274,2024-01-19 18:06:09.473274,20.1,3,Merged,1
PR000812,P005,S0042,D0031,D0055,2024-01-13 12:30:01.634391,2024-01-14 00:36:01.634391,12.1,110,Merged,1
PR000813,P005,S0042,D0003,D0023,2024-01-17 21:18:18.468475,2024-01-18 01:18:18.468475,4.0,59,Merged,1
PR000814,P005,S0042,D0023,D0031,2024-01-10 21:58:36.355614,2024-01-12 10:58:36.355614,37.0,121,Merged,1
PR000815,P005,S0042,D0055,D0018,2024-01-11 09:10:35.741660,2024-01-12 19:10:35.741660,34.0,287,Merged,1
PR000816,P005,S0042,D0023,D0031,2024-01-08 04:54:14.164772,2024-01-10 04:42:14.164772,47.8,41,Merged,1
PR000817,P005,S0042,D0031,D0023,2024-01-08 15:28:33.665626,2024-01-09 07:52:33.665626,16.4,97,Closed,0
PR000818,P005,S0042,D0018,D0003,2024-01-08 20:02:23.903005,2024-01-09 03:02:23.903005,7.0,104,Merged,1
PR000819,P005,S0043,D0023,D0055,2024-01-30 06:23:26.722840,2024-01-30 10:23:26.722840,4.0,342,Closed,0
PR000820,P005,S0043,D0003,D0031,2024-01-24 10:19:57.825946,2024-01-25 14:55:57.825946,28.6,75,Merged,1
PR000821,P005,S0043,D0055,D0018,2024-01-30 19:35:21.864776,2024-01-30 23:29:21.864776,3.9,201,Merged,1
PR000822,P005,S0043,D0031,D0055,2024-01-30 02:10:03.777252,2024-01-30 05:40:03.777252,3.5,24,Merged,1
PR000823,P005,S0043,D0031,D0023,2024-01-22 04:28:52.718425,2024-01-22 10:58:52.718425,6.5,107,Closed,0
PR000824,P005,S0043,D0003,D0018,2024-01-31 07:52:22.890636,2024-01-31 10:52:22.890636,3.0,303,Merged,1
PR000825,P005,S0043,D0055,D0003,2024-01-27 01:46:13.322886,,,130,Open,0
PR000826,P005,S0043,D0003,D0023,2024-01-21 20:21:15.261746,2024-01-22 11:15:15.261746,14.9,84,Closed,0
PR000827,P005,S0043,D0031,D0018,2024-02-01 04:08:28.393140,,,70,Open,0
PR000828,P005,S0043,D0031,D0003,2024-01-26 05:07:27.522309,2024-01-27 23:49:27.522309,42.7,175,Merged,1
PR000829,P005,S0043,D0023,D0031,2024-01-26 21:44:23.563374,2024-01-28 13:02:23.563374,39.3,87,Merged,1
PR000830,P005,S0043,D0018,D0031,2024-01-31 05:29:09.977920,2024-02-01 00:47:09.977920,19.3,43,Merged,1
PR000831,P005,S0043,D0031,D0003,2024-01-28 02:44:22.965310,,,129,Open,0
PR000832,P005,S0043,D0023,D0031,2024-01-23 01:44:36.408902,2024-01-24 02:50:36.408902,25.1,141,Merged,1
PR000833,P005,S0043,D0055,D0031,2024-01-23 12:36:45.585801,2024-01-24 16:12:45.585801,27.6,3,Merged,1
PR000834,P005,S0043,D0018,D0055,2024-01-25 04:27:35.204059,2024-01-25 21:03:35.204059,16.6,135,Merged,1
PR000835,P005,S0043,D0023,D0031,2024-01-24 13:49:20.111556,2024-01-24 23:07:20.111556,9.3,50,Merged,1
PR000836,P005,S0043,D0023,D0055,2024-01-23 04:37:36.914746,2024-01-23 05:13:36.914746,0.6,126,Merged,1
PR000837,P005,S0043,D0003,D0023,2024-01-30 01:40:17.928877,2024-01-30 13:04:17.928877,11.4,198,Merged,1
PR000838,P005,S0043,D0055,D0031,2024-01-26 06:35:45.899988,2024-01-26 18:05:45.899988,11.5,59,Merged,1
PR000839,P005,S0043,D0018,D0003,2024-01-26 18:41:41.215371,2024-01-27 15:53:41.215371,21.2,41,Merged,1
PR000840,P005,S0043,D0023,D0031,2024-01-30 01:46:01.113696,2024-01-30 10:16:01.113696,8.5,181,Closed,0
PR000841,P005,S0043,D0003,D0055,2024-01-26 17:57:48.217351,2024-01-27 08:57:48.217351,15.0,85,Merged,1
PR000842,P005,S0043,D0055,D0003,2024-01-25 15:58:09.711837,2024-01-27 10:10:09.711837,42.2,126,Merged,1
PR000843,P005,S0043,D0003,D0018,2024-01-22 13:16:37.800338,2024-01-22 18:04:37.800338,4.8,111,Closed,0
PR000844,P005,S0043,D0023,D0003,2024-01-30 13:59:29.190274,2024-01-30 22:41:29.190274,8.7,16,Closed,0
PR000845,P005,S0043,D0031,D0003,2024-01-21 13:46:30.319762,2024-01-22 03:58:30.319762,14.2,96,Merged,1
PR000846,P005,S0044,D0003,D0031,2024-02-12 15:02:03.533608,2024-02-12 16:38:03.533608,1.6,94,Merged,1
PR000847,P005,S0044,D0023,D0003,2024-02-06 22:51:39.438071,2024-02-11 09:27:39.438071,106.6,477,Merged,1
PR000848,P005,S0044,D0023,D0018,2024-02-04 06:54:10.925317,2024-02-04 15:06:10.925317,8.2,129,Closed,0
PR000849,P005,S0044,D0018,D0031,2024-02-12 15:04:43.903185,2024-02-13 23:28:43.903185,32.4,118,Merged,1
PR000850,P005,S0044,D0023,D0003,2024-02-04 03:28:23.749908,2024-02-05 14:22:23.749908,34.9,31,Merged,1
PR000851,P005,S0044,D0003,D0055,2024-02-05 00:05:40.937237,2024-02-05 05:47:40.937237,5.7,137,Merged,1
PR000852,P005,S0044,D0031,D0055,2024-02-09 16:51:02.248148,2024-02-10 06:15:02.248148,13.4,97,Merged,1
PR000853,P005,S0044,D0003,D0055,2024-02-05 01:34:21.394725,2024-02-06 07:16:21.394725,29.7,51,Merged,1
PR000854,P005,S0044,D0031,D0003,2024-02-14 08:38:36.666818,2024-02-14 17:02:36.666818,8.4,197,Merged,1
PR000855,P005,S0044,D0023,D0018,2024-02-11 19:00:06.721801,2024-02-12 03:48:06.721801,8.8,156,Merged,1
PR000856,P005,S0044,D0003,D0055,2024-02-09 20:20:59.439493,2024-02-10 11:26:59.439493,15.1,65,Merged,1
PR000857,P005,S0044,D0031,D0018,2024-02-14 05:18:29.122140,2024-02-16 08:42:29.122140,51.4,320,Merged,1
PR000858,P005,S0044,D0018,D0055,2024-02-15 12:50:44.094757,2024-02-15 17:14:44.094757,4.4,83,Merged,1
PR000859,P005,S0044,D0003,D0018,2024-02-06 11:00:08.050694,2024-02-07 14:54:08.050694,27.9,127,Merged,1
PR000860,P005,S0044,D0023,D0003,2024-02-15 03:33:09.098066,2024-02-15 11:03:09.098066,7.5,104,Merged,1
PR000861,P005,S0044,D0003,D0018,2024-02-06 15:48:15.449944,2024-02-07 06:42:15.449944,14.9,55,Merged,1
PR000862,P005,S0044,D0023,D0055,2024-02-13 13:04:16.867630,2024-02-14 14:22:16.867630,25.3,98,Closed,0
PR000863,P005,S0045,D0031,D0018,2024-02-23 08:56:51.509625,,,112,Open,0
PR000864,P005,S0045,D0023,D0031,2024-02-29 23:17:14.052868,2024-03-02 00:11:14.052868,24.9,143,Merged,1
PR000865,P005,S0045,D0031,D0023,2024-02-28 09:28:47.542514,2024-02-29 06:58:47.542514,21.5,51,Merged,1
PR000866,P005,S0045,D0023,D0018,2024-02-22 03:20:17.909736,2024-02-22 05:26:17.909736,2.1,65,Closed,0
PR000867,P005,S0045,D0055,D0018,2024-02-27 02:00:54.711587,2024-02-27 14:18:54.711587,12.3,34,Merged,1
PR000868,P005,S0045,D0055,D0003,2024-02-23 05:22:34.535704,2024-02-24 08:16:34.535704,26.9,192,Merged,1
PR000869,P005,S0045,D0031,D0018,2024-02-25 04:41:18.650095,2024-02-25 09:41:18.650095,5.0,67,Merged,1
PR000870,P005,S0045,D0023,D0003,2024-02-27 23:22:34.935626,2024-02-28 13:52:34.935626,14.5,106,Closed,0
PR000871,P005,S0045,D0018,D0055,2024-02-22 23:54:36.808184,2024-02-23 09:24:36.808184,,182,Merged,1
PR000872,P005,S0045,D0018,D0023,2024-02-28 06:01:12.342679,2024-02-29 20:01:12.342679,38.0,179,Merged,1
PR000873,P005,S0045,D0003,D0018,2024-02-22 03:42:20.047975,2024-02-22 17:36:20.047975,13.9,46,Merged,1
PR000874,P005,S0045,D0055,D0003,2024-02-19 14:12:05.727093,2024-02-19 17:24:05.727093,3.2,22,Merged,1
PR000875,P005,S0045,D0055,D0003,2024-02-25 03:20:47.343017,2024-02-25 14:08:47.343017,10.8,42,Merged,1
PR000876,P005,S0045,D0031,D0018,2024-02-29 05:49:19.239595,,,81,Open,0
PR000877,P005,S0045,D0003,D0031,2024-02-27 04:36:09.302915,2024-02-27 11:24:09.302915,6.8,66,Merged,1
PR000878,P005,S0045,D0018,D0003,2024-02-23 03:30:15.161536,2024-02-24 22:18:15.161536,42.8,87,Merged,1
PR000879,P005,S0045,D0018,D0055,2024-02-28 17:44:40.233597,2024-02-28 22:02:40.233597,4.3,74,Closed,0
PR000880,P005,S0045,D0055,D0003,2024-02-24 20:42:32.842198,2024-02-25 03:48:32.842198,7.1,62,Closed,0
PR000881,P005,S0045,D0031,D0055,2024-02-23 14:58:06.122737,2024-02-24 06:22:06.122737,15.4,213,Merged,1
PR000882,P005,S0045,D0031,D0023,2024-02-18 10:55:42.158660,,,40,Open,0
PR000883,P005,S0045,D0003,D0055,2024-02-18 20:37:19.967366,2024-02-19 08:25:19.967366,11.8,42,Closed,0
PR000884,P005,S0046,D0031,D0018,2024-03-13 13:54:32.945592,2024-03-14 19:24:32.945592,29.5,64,Merged,1
PR000885,P005,S0046,D0003,D0031,2024-03-12 21:58:25.940685,2024-03-13 09:40:25.940685,11.7,166,Merged,1
PR000886,P005,S0046,D0003,D0055,2024-03-08 01:58:42.081433,2024-03-09 10:04:42.081433,32.1,539,Merged,1
PR000887,P005,S0046,D0031,D0055,2024-03-05 02:59:56.455896,2024-03-05 17:47:56.455896,14.8,172,Merged,1
PR000888,P005,S0046,D0018,D0031,2024-03-03 09:31:10.789991,2024-03-03 19:37:10.789991,10.1,97,Merged,1
PR000889,P005,S0046,D0055,D0023,2024-03-06 23:29:19.464451,2024-03-07 13:41:19.464451,14.2,124,Merged,1
PR000890,P005,S0046,D0055,D0023,2024-03-12 07:40:41.960213,2024-03-12 09:46:41.960213,2.1,338,Merged,1
PR000891,P005,S0046,D0023,D0055,2024-03-12 20:05:09.079978,2024-03-14 02:17:09.079978,30.2,8,Merged,1
PR000892,P005,S0046,D0055,D0018,2024-03-10 05:05:43.741032,2024-03-10 23:59:43.741032,18.9,20,Merged,1
PR000893,P005,S0046,D0023,D0055,2024-03-04 00:29:39.725358,,,184,Open,0
PR000894,P005,S0047,D0003,D0023,2024-03-26 08:05:30.582216,2024-03-26 11:29:30.582216,3.4,186,Merged,1
PR000895,P005,S0047,D0023,D0003,2024-03-27 00:44:40.688962,2024-03-27 11:26:40.688962,10.7,111,Merged,1
PR000896,P005,S0047,D0018,D0031,2024-03-18 02:13:34.816159,2024-03-18 12:25:34.816159,10.2,179,Merged,1
PR000897,P005,S0047,D0055,D0018,2024-03-24 11:57:28.722171,2024-03-25 05:09:28.722171,17.2,153,Merged,1
PR000898,P005,S0047,D0055,D0031,2024-03-28 16:39:32.237686,,,113,Open,0
PR000899,P005,S0047,D0055,D0031,2024-03-18 04:18:25.402868,2024-03-18 12:36:25.402868,8.3,130,Merged,1
PR000900,P005,S0047,D0003,D0018,2024-03-19 19:55:38.708283,,,58,Open,0
PR000901,P005,S0047,D0018,D0055,2024-03-27 12:05:09.304347,2024-03-28 01:23:09.304347,13.3,42,Closed,0
PR000902,P005,S0047,D0023,D0018,2024-03-23 08:30:05.909034,2024-03-24 10:24:05.909034,25.9,54,Merged,1
PR000903,P005,S0047,D0055,D0031,2024-03-20 04:03:50.072540,2024-03-21 03:33:50.072540,23.5,101,Merged,1
PR000904,P005,S0047,D0055,D0018,2024-03-24 18:19:21.031795,2024-03-25 12:31:21.031795,18.2,43,Closed,0
PR000905,P005,S0047,D0003,D0018,2024-03-26 23:17:32.131844,2024-03-27 15:59:32.131844,16.7,211,Merged,1
PR000906,P005,S0047,D0023,D0055,2024-03-25 20:05:43.961443,2024-03-25 20:47:43.961443,0.7,57,Merged,1
PR000907,P005,S0047,D0031,D0023,2024-03-28 23:28:16.159506,2024-03-30 01:04:16.159506,25.6,48,Closed,0
PR000908,P005,S0047,D0018,D0003,2024-03-22 01:04:57.162187,2024-03-22 20:52:57.162187,19.8,172,Merged,1
PR000909,P005,S0047,D0003,D0018,2024-03-28 09:42:19.010731,2024-03-31 02:36:19.010731,64.9,331,Merged,1
PR000910,P005,S0047,D0023,D0018,2024-03-18 03:35:07.651864,2024-03-18 15:05:07.651864,11.5,90,Merged,1
PR000911,P005,S0047,D0003,D0023,2024-03-24 23:39:18.708559,2024-03-25 14:15:18.708559,14.6,51,Merged,1
PR000912,P005,S0047,D0018,D0055,2024-03-18 11:34:35.880612,2024-03-18 18:34:35.880612,7.0,112,Merged,1
PR000913,P005,S0048,D0018,D0055,2024-04-01 02:32:35.690109,2024-04-01 09:38:35.690109,7.1,164,Merged,1
PR000914,P005,S0048,D0055,D0003,2024-04-02 15:47:39.931210,2024-04-03 08:23:39.931210,,163,Merged,1
PR000915,P005,S0048,D0023,D0018,2024-04-04 21:15:45.831869,2024-04-06 05:27:45.831869,32.2,126,Merged,1
PR000916,P005,S0048,D0003,D0031,2024-04-11 02:44:13.831559,2024-04-11 11:38:13.831559,8.9,109,Merged,1
PR000917,P005,S0048,D0018,D0003,2024-04-11 22:10:00.965730,2024-04-12 17:52:00.965730,19.7,87,Merged,1
PR000918,P005,S0048,D0003,D0055,2024-04-11 20:14:12.155064,2024-04-12 20:32:12.155064,24.3,202,Merged,1
PR000919,P005,S0048,D0023,D0018,2024-04-08 07:57:30.395898,2024-04-08 13:21:30.395898,5.4,32,Merged,1
PR000920,P005,S0048,D0023,D0018,2024-04-09 00:09:55.845601,2024-04-09 16:33:55.845601,16.4,90,Merged,1
PR000921,P005,S0048,D0055,D0003,2024-04-03 23:41:31.087905,2024-04-04 19:05:31.087905,19.4,186,Merged,1
PR000922,P005,S0048,D0003,D0031,2024-04-05 02:42:15.519796,2024-04-05 11:18:15.519796,8.6,45,Merged,1
PR000923,P005,S0048,D0023,D0031,2024-03-31 09:45:22.967568,,,158,Open,0
PR000924,P005,S0048,D0055,D0031,2024-04-08 23:37:07.179958,2024-04-09 07:13:07.179958,7.6,92,Closed,0
PR000925,P005,S0048,D0055,D0031,2024-04-01 03:00:44.034690,2024-04-02 12:18:44.034690,33.3,102,Merged,1
PR000926,P005,S0048,D0055,D0018,2024-04-03 13:35:31.844258,2024-04-05 16:17:31.844258,50.7,380,Merged,1
PR000927,P005,S0048,D0018,D0003,2024-04-02 02:38:00.985615,2024-04-02 06:26:00.985615,3.8,37,Merged,1
PR000928,P005,S0048,D0031,D0018,2024-03-31 14:37:57.135616,2024-04-01 09:07:57.135616,18.5,56,Merged,1
PR000929,P005,S0048,D0003,D0055,2024-04-06 18:55:53.401471,2024-04-06 20:37:53.401471,1.7,190,Closed,0
PR000930,P005,S0048,D0055,D0031,2024-04-10 16:36:22.830706,2024-04-12 01:18:22.830706,32.7,83,Merged,1
PR000931,P005,S0049,D0023,D0003,2024-04-21 07:10:22.272537,2024-04-21 11:10:22.272537,4.0,9,Merged,1
PR000932,P005,S0049,D0055,D0018,2024-04-25 10:23:38.514858,2024-04-25 17:47:38.514858,7.4,32,Merged,1
PR000933,P005,S0049,D0031,D0003,2024-04-20 23:08:24.780319,2024-04-22 16:56:24.780319,41.8,101,Merged,1
PR000934,P005,S0049,D0003,D0055,2024-04-19 10:15:59.479551,2024-04-19 13:27:59.479551,3.2,27,Merged,1
PR000935,P005,S0049,D0023,D0003,2024-04-16 10:49:53.202073,2024-04-16 18:37:53.202073,7.8,81,Merged,1
PR000936,P005,S0049,D0055,D0023,2024-04-22 01:04:00.368135,2024-04-22 08:52:00.368135,7.8,12,Merged,1
PR000937,P005,S0049,D0055,D0018,2024-04-22 12:32:43.261351,2024-04-23 05:02:43.261351,16.5,176,Merged,1
PR000938,P005,S0049,D0018,D0031,2024-04-21 20:12:24.635441,2024-04-22 04:06:24.635441,7.9,81,Merged,1
PR000939,P005,S0049,D0018,D0031,2024-04-25 18:37:30.471088,,,36,Open,0
PR000940,P005,S0049,D0031,D0055,2024-04-19 03:41:14.948132,2024-04-19 20:17:14.948132,16.6,49,Closed,0
PR000941,P005,S0049,D0031,D0055,2024-04-16 10:07:08.347943,2024-04-17 00:31:08.347943,14.4,118,Merged,1
PR000942,P005,S0049,D0031,D0023,2024-04-14 01:49:42.157245,2024-04-14 20:13:42.157245,18.4,227,Merged,1
PR000943,P005,S0049,D0031,D0018,2024-04-15 11:03:37.145196,2024-04-15 14:09:37.145196,3.1,70,Merged,1
PR000944,P005,S0049,D0023,D0003,2024-04-24 17:48:59.064800,2024-04-25 22:30:59.064800,28.7,51,Merged,1
PR000945,P005,S0050,D0018,D0031,2024-05-03 10:18:39.490066,2024-05-04 10:36:39.490066,24.3,72,Merged,1
PR000946,P005,S0050,D0023,D0055,2024-04-29 00:13:52.297846,2024-04-30 04:01:52.297846,27.8,46,Merged,1
PR000947,P005,S0050,D0023,D0055,2024-04-28 08:33:05.772783,2024-04-29 02:51:05.772783,18.3,195,Closed,0
PR000948,P005,S0050,D0003,D0018,2024-05-05 15:22:34.319224,2024-05-07 00:22:34.319224,33.0,37,Merged,1
PR000949,P005,S0050,D0003,D0055,2024-05-03 10:13:34.139837,2024-05-03 12:01:34.139837,1.8,55,Closed,0
PR000950,P005,S0050,D0031,D0003,2024-05-08 08:56:14.211656,,,89,Open,0
PR000951,P005,S0050,D0003,D0018,2024-05-06 21:12:39.025100,2024-05-06 22:42:39.025100,1.5,55,Merged,1
PR000952,P005,S0050,D0055,D0003,2024-04-29 03:34:15.575706,2024-04-30 05:58:15.575706,26.4,287,Merged,1
PR000953,P005,S0050,D0023,D0055,2024-05-09 22:55:42.180214,2024-05-11 02:37:42.180214,27.7,475,Merged,1
PR000954,P005,S0050,D0055,D0003,2024-05-04 12:50:29.101800,,,67,Open,0
PR000955,P005,S0050,D0003,D0018,2024-05-06 19:03:31.956298,2024-05-07 21:21:31.956298,26.3,12,Merged,1
PR000956,P005,S0050,D0031,D0055,2024-05-01 06:06:59.484540,2024-05-02 07:30:59.484540,25.4,37,Merged,1
PR000957,P005,S0050,D0023,D0003,2024-04-28 17:19:49.449296,2024-04-29 07:25:49.449296,14.1,117,Merged,1
PR000958,P005,S0050,D0003,D0055,2024-04-29 05:44:19.145266,2024-04-29 19:20:19.145266,13.6,72,Merged,1
PR000959,P005,S0050,D0003,D0023,2024-05-08 20:06:15.049755,2024-05-09 07:30:15.049755,11.4,134,Merged,1
PR000960,P005,S0050,D0003,D0018,2024-05-01 16:51:18.756140,,,96,Open,0
PR000961,P005,S0050,D0031,D0023,2024-04-29 06:15:37.638583,2024-04-29 11:33:37.638583,5.3,173,Closed,0
PR000962,P005,S0050,D0018,D0023,2024-05-08 05:10:02.400783,2024-05-09 05:22:02.400783,24.2,60,Merged,1
PR000963,P005,S0050,D0023,D0018,2024-05-02 04:33:07.169716,2024-05-03 04:21:07.169716,23.8,265,Merged,1
PR000964,P005,S0050,D0018,D0055,2024-05-08 18:22:58.384583,2024-05-09 09:40:58.384583,15.3,41,Merged,1
PR000965,P005,S0050,D0018,D0031,2024-04-28 08:52:32.086832,2024-04-29 09:10:32.086832,24.3,133,Merged,1
PR000966,P005,S0050,D0003,D0018,2024-05-06 15:44:34.324065,2024-05-08 12:44:34.324065,45.0,260,Merged,1
PR000967,P005,S0050,D0003,D0055,2024-05-01 11:11:11.869761,2024-05-02 04:17:11.869761,,117,Merged,1
PR000968,P005,S0050,D0023,D0003,2024-04-29 08:09:13.129851,2024-04-30 09:15:13.129851,25.1,86,Closed,0
PR000969,P005,S0050,D0055,D0031,2024-04-30 12:44:24.960182,2024-05-01 05:50:24.960182,17.1,214,Merged,1
PR000970,P005,S0050,D0023,D0031,2024-04-30 19:21:11.865360,2024-05-02 03:21:11.865360,32.0,36,Merged,1
PR000971,P005,S0050,D0003,D0023,2024-04-28 21:30:10.890993,2024-04-29 08:00:10.890993,10.5,243,Merged,1
PR000972,P005,S0050,D0031,D0055,2024-05-01 05:20:01.823790,2024-05-02 03:08:01.823790,21.8,20,Merged,1
PR000973,P006,S0051,D0049,D0048,2023-11-24 06:47:31.820714,2023-11-25 10:47:31.820714,28.0,102,Merged,1
PR000974,P006,S0051,D0014,D0005,2023-11-30 07:57:26.209298,2023-11-30 12:27:26.209298,4.5,37,Merged,1
PR000975,P006,S0051,D0048,D0038,2023-11-30 04:34:10.581451,2023-12-01 10:28:10.581451,29.9,38,Closed,0
PR000976,P006,S0051,D0005,D0014,2023-11-30 01:09:42.242817,2023-11-30 13:15:42.242817,12.1,109,Closed,0
PR000977,P006,S0051,D0029,D0022,2023-11-28 07:30:41.386381,2023-11-28 15:54:41.386381,8.4,240,Merged,1
PR000978,P006,S0051,D0012,D0022,2023-11-29 07:57:57.444050,2023-11-29 14:21:57.444050,6.4,19,Closed,0
PR000979,P006,S0051,D0049,D0034,2023-11-26 15:08:53.748997,2023-11-27 03:44:53.748997,12.6,47,Merged,1
PR000980,P006,S0051,D0035,D0029,2023-11-24 06:30:43.561819,2023-11-24 15:06:43.561819,8.6,35,Merged,1
PR000981,P006,S0051,D0032,D0038,2023-11-26 23:23:05.476203,2023-11-27 02:29:05.476203,3.1,47,Closed,0
PR000982,P006,S0051,D0012,D0035,2023-11-21 23:57:55.935183,2023-11-22 11:51:55.935183,11.9,126,Merged,1
PR000983,P006,S0051,D0035,D0048,2023-11-26 16:08:32.319218,,,38,Open,0
PR000984,P006,S0051,D0012,D0032,2023-11-24 09:58:50.587175,2023-11-24 21:34:50.587175,11.6,51,Merged,1
PR000985,P006,S0051,D0002,D0038,2023-11-22 18:17:50.734311,2023-11-23 07:29:50.734311,13.2,64,Merged,1
PR000986,P006,S0051,D0048,D0007,2023-11-23 12:18:54.344890,2023-11-24 08:42:54.344890,20.4,165,Merged,1
PR000987,P006,S0051,D0035,D0012,2023-11-23 02:32:04.093098,2023-11-23 22:44:04.093098,20.2,36,Merged,1
PR000988,P006,S0051,D0032,D0007,2023-11-27 19:43:31.729299,2023-11-28 01:07:31.729299,5.4,175,Merged,1
PR000989,P006,S0051,D0022,D0052,2023-11-22 11:43:26.522574,2023-11-22 15:43:26.522574,4.0,116,Closed,0
PR000990,P006,S0051,D0007,D0029,2023-11-28 16:02:11.595701,2023-11-28 23:02:11.595701,7.0,57,Closed,0
PR000991,P006,S0051,D0022,D0038,2023-11-23 07:39:43.872152,2023-11-24 14:51:43.872152,31.2,54,Merged,1
PR000992,P006,S0051,D0038,D0002,2023-11-30 10:09:27.174862,2023-12-01 04:45:27.174862,18.6,273,Merged,1
PR000993,P006,S0051,D0048,D0038,2023-11-27 12:46:06.126884,2023-11-28 07:40:06.126884,18.9,45,Closed,0
PR000994,P006,S0051,D0049,D0020,2023-11-29 21:26:00.736417,2023-11-30 05:14:00.736417,7.8,449,Merged,1
PR000995,P006,S0051,D0007,D0052,2023-11-25 10:36:20.967886,2023-11-25 17:54:20.967886,7.3,24,Merged,1
